user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
STP294.12602_R.bin.146.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__	ANI	classification based on placement in class-level tree	GCA_900104605.1, s__Tidjanibacter inops_A, 95.0, 77.48, 0.14; GCA_910577285.1, s__Tidjanibacter sp910577285, 95.0, 77.21, 0.13; GCA_019116245.1, s__Tidjanibacter faecipullorum, 95.0, 77.18, 0.11; GCA_019114205.1, s__Tidjanibacter gallistercoris, 95.0, 77.09, 0.14; GCA_017521965.1, s__Tidjanibacter sp017521965, 95.0, 76.51, 0.05; GCA_017396085.1, s__Tidjanibacter sp017396085, 95.0, 76.47, 0.04; GCA_017379955.1, s__Tidjanibacter sp017379955, 95.0, 76.4, 0.08; GCA_017631375.1, s__Tidjanibacter sp017631375, 95.0, 76.24, 0.07; GCA_017935385.1, s__Tidjanibacter sp017935385, 95.0, 76.22, 0.04; GCA_017466345.1, s__Tidjanibacter sp017466345, 95.0, 76.1, 0.05; GCA_017503805.1, s__Tidjanibacter sp017503805, 95.0, 76.0, 0.04; GCA_017547065.1, s__Tidjanibacter sp017547065, 95.0, 75.93, 0.02; GCA_017936605.1, s__Tidjanibacter sp017936605, 95.0, 75.82, 0.05; GCA_015059945.1, s__Tidjanibacter sp015059945, 95.0, 75.81, 0.05; GCA_017628305.1, s__Tidjanibacter sp017628305, 95.0, 75.68, 0.03; GCA_017390585.1, s__Tidjanibacter sp017390585, 95.0, 75.54, 0.03; GCA_017648105.1, s__Tidjanibacter sp017648105, 95.0, 75.53, 0.04; GCA_017936005.1, s__Tidjanibacter sp017936005, 95.0, 75.45, 0.03; GCA_017630115.1, s__Tidjanibacter sp017630115, 95.0, 75.45, 0.03; GCA_017628675.1, s__Tidjanibacter sp017628675, 95.0, 75.4, 0.05; GCA_017503465.1, s__Tidjanibacter sp017503465, 95.0, 75.4, 0.03	94.46	11	0.941717080680851	N/A
STP294.12602_R.bin.147.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.3%)
STP294.12602_R.bin.148.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
STP294.12602_R.bin.149.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	ANI	classification based on placement in class-level tree	GCA_904384225.1, s__UBA866 sp904384225, 95.0, 76.35, 0.01; GCA_900543295.1, s__UBA866 sp900543295, 95.0, 76.26, 0.03; GCF_016901855.1, s__UBA866 sp016901855, 95.0, 75.8, 0.02; GCA_002295325.1, s__UBA866 sp002295325, 95.0, 75.25, 0.01	60.94	11	0.8799557203640337	N/A
STP294.12602_R.bin.15.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	N/A	N/A	N/A	N/A	N/A	GCA_002295325.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__UBA866 sp002295325	76.33	0.08	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_904384225.1, s__UBA866 sp904384225, 95.0, 76.29, 0.02; GCF_016901855.1, s__UBA866 sp016901855, 95.0, 75.88, 0.02; GCA_900543295.1, s__UBA866 sp900543295, 95.0, 74.53, 0.02	77.14	11	0.8856866237368699	N/A
STP294.12602_R.bin.150.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NSJ-62;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NSJ-62;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	29.01	11	0.9022612886285033	N/A
STP294.12602_R.bin.151.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__JADFUS01;s__	N/A	N/A	N/A	N/A	N/A	GCA_015222165.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__JADFUS01;s__JADFUS01 sp015222165	77.34	0.03	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__JADFUS01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	43.59	11	0.8657297059318437	N/A
STP294.12602_R.bin.152.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	83.62	11	0.9274031814950936	N/A
STP294.12602_R.bin.153.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
STP294.12602_R.bin.154.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	N/A	N/A	N/A	N/A	N/A	GCF_900104675.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	76.65	0.05	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900552845.1, s__Angelakisella sp900552845, 95.0, 76.81, 0.04; GCA_910585525.1, s__Angelakisella sp910585525, 95.0, 75.99, 0.09; GCA_004557855.1, s__Angelakisella sp004557855, 95.0, 75.98, 0.04; GCA_013316495.1, s__Angelakisella sp013316495, 95.0, 75.96, 0.05; GCA_004554485.1, s__Angelakisella sp004554485, 95.0, 75.82, 0.03; GCA_904420255.1, s__Angelakisella sp904420255, 95.0, 75.8, 0.05; GCA_910585535.1, s__Angelakisella sp910585535, 95.0, 75.77, 0.04; GCA_003453215.1, s__Angelakisella sp003453215, 95.0, 75.44, 0.02; GCA_900547385.1, s__Angelakisella sp900547385, 95.0, 75.31, 0.04	61.54	11	0.9396359590500426	N/A
STP294.12602_R.bin.155.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.1%)
STP294.12602_R.bin.156.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	ANI	classification based on placement in class-level tree	GCA_904384225.1, s__UBA866 sp904384225, 95.0, 76.38, 0.04; GCA_900543295.1, s__UBA866 sp900543295, 95.0, 76.28, 0.06; GCF_016901855.1, s__UBA866 sp016901855, 95.0, 75.92, 0.05; GCA_002295325.1, s__UBA866 sp002295325, 95.0, 75.47, 0.01	95.55	11	0.876445411163259	N/A
STP294.12602_R.bin.157.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__DTU072;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__DTU072;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	78.81	11	0.801718410976835	N/A
STP294.12602_R.bin.158.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
STP294.12602_R.bin.159.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
STP294.12602_R.bin.16.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	N/A	N/A	N/A	N/A	N/A	GCA_002295325.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__UBA866 sp002295325	77.23	0.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_904384225.1, s__UBA866 sp904384225, 95.0, 77.98, 0.02; GCA_900543295.1, s__UBA866 sp900543295, 95.0, 76.87, 0.02; GCF_016901855.1, s__UBA866 sp016901855, 95.0, 76.69, 0.03	85.13	11	0.8876516272952398	N/A
STP294.12602_R.bin.17.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
STP294.12602_R.bin.18.fa	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__UBA1709;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_012838555.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__UBA1709;g__DUOZ01;s__DUOZ01 sp012838555	76.25	0.03	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__UBA1709;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	92.53	11	0.832970185793019	N/A
STP294.12602_R.bin.19.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__	ANI	classification based on placement in class-level tree	GCA_900547455.1, s__Negativibacillus faecipullorum, 95.0, 78.44, 0.02; GCA_000435195.1, s__Negativibacillus sp000435195, 95.0, 78.14, 0.04; GCA_900547015.1, s__Negativibacillus sp900547015, 95.0, 78.11, 0.03; GCA_910578755.1, s__Negativibacillus sp910578755, 95.0, 77.67, 0.03; GCA_905197685.1, s__Negativibacillus sp905197685, 95.0, 77.38, 0.04; GCF_900148495.1, s__Negativibacillus massiliensis, 95.0, 77.14, 0.04; GCA_017848075.1, s__Negativibacillus sp017848075, 95.0, 76.69, 0.04; GCA_017439985.1, s__Negativibacillus sp017439985, 95.0, 76.52, 0.05	84.21	11	0.9159412998040416	N/A
STP294.12602_R.bin.2.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	N/A	N/A	N/A	N/A	N/A	GCA_002315675.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__Mucinivorans sp002315675	77.21	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_000723505.1, s__Mucinivorans hirudinis, 95.0, 76.21, 0.02	57.92	11	0.8989431100092553	N/A
STP294.12602_R.bin.20.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	91.1	11	0.8537293402538787	N/A
STP294.12602_R.bin.21.fa	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_009778295.1	95.0	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__WRKB01;s__WRKB01 sp009778295	75.39	0.02	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	49.68	11	0.8391218341237733	N/A
STP294.12602_R.bin.22.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	N/A	N/A	N/A	N/A	N/A	GCA_000723505.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__Mucinivorans hirudinis	75.9	0.05	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_002315675.1, s__Mucinivorans sp002315675, 95.0, 76.72, 0.01	74.32	11	0.8966248627243641	N/A
STP294.12602_R.bin.23.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	49.96	11	0.8626776165850794	N/A
STP294.12602_R.bin.24.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
STP294.12602_R.bin.25.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__	ANI	classification based on placement in class-level tree	GCA_017380095.1, s__Egerieousia sp017380095, 95.0, 76.82, 0.09; GCA_017398125.1, s__Egerieousia sp017398125, 95.0, 76.78, 0.06; GCA_017556665.1, s__Egerieousia sp017556665, 95.0, 76.72, 0.1; GCA_017625535.1, s__Egerieousia sp017625535, 95.0, 76.7, 0.08; GCA_015060225.1, s__Egerieousia sp015060225, 95.0, 76.67, 0.08; GCA_900769735.1, s__Egerieousia sp900769735, 95.0, 76.64, 0.09; GCA_017935505.1, s__Egerieousia sp017935505, 95.0, 76.6, 0.09; GCA_017555925.1, s__Egerieousia sp017555925, 95.0, 76.6, 0.09; GCA_015060245.1, s__Egerieousia sp015060245, 95.0, 76.58, 0.08; GCA_015060445.1, s__Egerieousia sp015060445, 95.0, 76.51, 0.09; GCA_004561775.1, s__Egerieousia sp004561775, 95.0, 76.45, 0.06; GCA_017554305.1, s__Egerieousia sp017554305, 95.0, 76.4, 0.02; GCA_017482565.1, s__Egerieousia sp017482565, 95.0, 76.26, 0.08; GCA_018065035.1, s__Egerieousia sp018065035, 95.0, 76.26, 0.01; GCA_900769385.1, s__Egerieousia sp900769385, 95.0, 76.26, 0.12; GCA_017631435.1, s__Egerieousia sp017631435, 95.0, 76.11, 0.08; GCA_900544815.1, s__Egerieousia sp900544815, 95.0, 75.99, 0.06; GCA_016285455.1, s__Egerieousia sp016285455, 95.0, 75.96, 0.01; GCA_002315995.1, s__Egerieousia sp002315995, 95.0, 75.86, 0.03; GCA_900316795.1, s__Egerieousia sp900316795, 95.0, 75.85, 0.01; GCA_017694275.1, s__Egerieousia excrementavium, 95.0, 75.84, 0.06; GCA_902769525.1, s__Egerieousia sp902769525, 95.0, 75.7, 0.01; GCA_017428325.1, s__Egerieousia sp017428325, 95.0, 75.67, 0.01; GCA_017548505.1, s__Egerieousia sp017548505, 95.0, 75.53, 0.01; GCA_902797895.1, s__Egerieousia sp902797895, 95.0, 75.5, 0.02; GCA_002372015.1, s__Egerieousia sp002372015, 95.0, 75.38, 0.02; GCA_017618115.1, s__Egerieousia sp017618115, 95.0, 75.38, 0.01; GCA_017961175.1, s__Egerieousia sp017961175, 95.0, 75.34, 0.01; GCA_017959005.1, s__Egerieousia sp017959005, 95.0, 75.33, 0.02; GCA_902797115.1, s__Egerieousia sp902797115, 95.0, 75.3, 0.02; GCA_017550655.1, s__Egerieousia sp017550655, 95.0, 75.17, 0.01; GCA_900322025.1, s__Egerieousia sp900322025, 95.0, 75.15, 0.01; GCA_902780455.1, s__Egerieousia sp902780455, 95.0, 74.96, 0.01; GCA_902789435.1, s__Egerieousia sp002309115, 95.0, 74.91, 0.01; GCA_017962375.1, s__Egerieousia sp017962375, 95.0, 74.81, 0.01; GCA_017551215.1, s__Egerieousia sp017551215, 95.0, 74.44, 0.0	69.5	11	0.9177040906335869	N/A
STP294.12602_R.bin.26.fa	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	GCF_903645315.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__UMGS1518;s__UMGS1518 sp900552575	76.58	0.12	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	48.07	11	0.830519169385744	N/A
STP294.12602_R.bin.27.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
STP294.12602_R.bin.28.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1202;s__	N/A	N/A	N/A	N/A	N/A	GCA_900549565.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1202;s__UMGS1202 sp900549565	77.86	0.19	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1202;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	83.86	11	0.9481388482151495	N/A
STP294.12602_R.bin.29.fa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	27.94	11	0.8947682612216405	Genome has more than 52.5% of markers with multiple hits
STP294.12602_R.bin.3.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.71	11	0.8149355292794376	N/A
STP294.12602_R.bin.30.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	N/A	N/A	N/A	N/A	N/A	GCA_002315675.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__Mucinivorans sp002315675	75.46	0.01	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_000723505.1, s__Mucinivorans hirudinis, 95.0, 76.47, 0.04	93.23	11	0.8952485833943676	N/A
STP294.12602_R.bin.31.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	ANI	classification based on placement in class-level tree	GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 76.73, 0.06; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 76.67, 0.12; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 76.56, 0.15; GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 76.28, 0.05; GCA_910578985.1, s__Odoribacter sp910578985, 95.0, 76.26, 0.05; GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 76.23, 0.1; GCA_910589025.1, s__Odoribacter sp910589025, 95.0, 76.23, 0.06; GCA_910578105.1, s__Odoribacter sp910578105, 95.0, 76.16, 0.06; GCA_910588375.1, s__Odoribacter sp910588375, 95.0, 76.07, 0.07; GCA_905215395.1, s__Odoribacter sp905215395, 95.0, 76.02, 0.07; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 75.99, 0.07; GCA_019114285.1, s__Odoribacter faecigallinarum, 95.0, 75.96, 0.05; GCA_905204385.1, s__Odoribacter sp905204385, 95.0, 75.85, 0.06; GCF_000243215.1, s__Odoribacter laneus, 95.0, 75.69, 0.04; GCA_905216195.1, s__Odoribacter sp905216195, 95.0, 75.66, 0.04; GCA_905193145.1, s__Odoribacter sp905193145, 95.0, 75.64, 0.04; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 75.62, 0.08; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 75.33, 0.03	42.22	11	0.9487172694276469	N/A
STP294.12602_R.bin.32.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.8%)
STP294.12602_R.bin.33.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.6%)
STP294.12602_R.bin.34.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.5%)
STP294.12602_R.bin.35.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	73.79	11	0.8852259655532071	N/A
STP294.12602_R.bin.36.fa	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	86.26	11	0.8264238098014889	Genome has more than 10.0% of markers with multiple hits
STP294.12602_R.bin.37.fa	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-449;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-449;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	90.37	11	0.8855545837296217	N/A
STP294.12602_R.bin.38.fa	d__Bacteria;p__Firmicutes_C;c__DUMD01;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_012840065.1	95.0	d__Bacteria;p__Firmicutes_C;c__DUMD01;o__DUMD01;f__DUMD01;g__DUMD01;s__DUMD01 sp012840065	76.87	0.01	d__Bacteria;p__Firmicutes_C;c__DUMD01;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	61.95	11	0.4704193031469323	N/A
STP294.12602_R.bin.39.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	73.03	11	0.8235255497988577	N/A
