user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
STP51B.12603_R.bin.70.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	ANI	classification based on placement in class-level tree	GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 79.8, 0.3; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 79.71, 0.32; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 79.66, 0.34; GCF_012113595.1, s__Bacteroides sp012113595, 95.0, 79.65, 0.35; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 79.63, 0.39; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 79.62, 0.34; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 79.6, 0.3; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 79.58, 0.34; GCA_902362375.1, s__Bacteroides sp902362375, 95.0, 79.56, 0.35; GCF_014334015.1, s__Bacteroides intestinigallinarum, 95.0, 79.55, 0.34; GCF_900106755.1, s__Bacteroides faecis, 95.0, 79.54, 0.38; GCA_000613385.1, s__Bacteroides acidifaciens, 95.0, 79.53, 0.28; GCF_002222615.2, s__Bacteroides caccae, 95.0, 79.47, 0.29; GCA_900547205.1, s__Bacteroides sp900547205, 95.0, 79.44, 0.3; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 79.42, 0.34; GCF_009193325.2, s__Bacteroides zhangwenhongi, 95.8579, 79.41, 0.27; GCF_000156195.1, s__Bacteroides finegoldii, 95.8579, 79.3, 0.28; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 79.2, 0.27; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 79.19, 0.23; GCF_900155865.1, s__Bacteroides bouchesdurhonensis, 95.0, 79.06, 0.25; GCA_900761785.1, s__Bacteroides sp900761785, 95.0, 79.03, 0.31; GCA_910586915.1, s__Bacteroides sp910586915, 95.0, 78.96, 0.28; GCF_003865075.1, s__Bacteroides faecalis, 95.0, 78.96, 0.26; GCF_000614145.1, s__Bacteroides faecichinchillae, 95.0, 78.84, 0.24; GCA_000613465.1, s__Bacteroides nordii, 95.0, 78.06, 0.16; GCA_900766005.1, s__Bacteroides sp900766005, 95.0, 77.95, 0.18; GCF_000381365.1, s__Bacteroides salyersiae, 95.0, 77.77, 0.17; GCF_002849695.1, s__Bacteroides fragilis_A, 95.0, 77.75, 0.16; GCF_000025985.1, s__Bacteroides fragilis, 95.0, 77.74, 0.16; GCF_000517545.1, s__Bacteroides reticulotermitis, 95.0, 77.72, 0.19; GCF_014196225.1, s__Bacteroides pyogenes_A, 95.0, 77.68, 0.17; GCA_014385165.1, s__Bacteroides sp014385165, 95.0, 77.59, 0.14; GCA_900555635.1, s__Bacteroides sp900555635, 95.0, 77.59, 0.13; GCF_900142015.1, s__Bacteroides stercorirosoris, 95.0, 77.59, 0.16; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.2143, 77.54, 0.14; GCF_000158035.1, s__Bacteroides cellulosilyticus, 95.0, 77.48, 0.15; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 77.47, 0.14; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 77.44, 0.13; GCA_905215345.1, s__Bacteroides sp905215345, 95.0, 77.42, 0.12; GCA_900762525.1, s__Bacteroides sp900762525, 95.0, 77.4, 0.14; GCF_000428105.1, s__Bacteroides pyogenes, 95.0, 77.4, 0.19; GCF_019129285.1, s__Bacteroides sp900552405, 95.0, 77.39, 0.15; GCF_000499785.1, s__Bacteroides neonati, 95.0, 77.37, 0.11; GCA_905207245.1, s__Bacteroides sp905207245, 95.0, 77.37, 0.14; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 77.35, 0.15; GCF_902364365.1, s__Bacteroides sp900556215, 95.2143, 77.31, 0.14; GCF_000154525.1, s__Bacteroides stercoris, 95.0, 77.3, 0.13; GCA_910578895.1, s__Bacteroides sp910578895, 95.0, 77.3, 0.13; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 77.24, 0.13; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 77.2, 0.11; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 77.2, 0.13; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 77.2, 0.08; GCF_003438615.1, s__Bacteroides sp003545565, 95.0, 77.15, 0.13; GCF_000155815.1, s__Bacteroides eggerthii, 95.0, 77.14, 0.13; GCF_900129655.1, s__Bacteroides clarus, 95.0, 77.1, 0.14; GCA_905215555.1, s__Bacteroides sp905215555, 95.0, 77.06, 0.11; GCF_000374365.1, s__Bacteroides gallinarum, 95.0, 77.03, 0.1; GCF_000186225.1, s__Bacteroides helcogenes, 95.0, 77.03, 0.11; GCF_000154205.1, s__Bacteroides uniformis, 95.0, 77.01, 0.12; GCA_002471185.1, s__Bacteroides sp002471185, 95.0, 76.99, 0.07; GCF_004342845.1, s__Bacteroides heparinolyticus, 95.0, 76.98, 0.1; GCA_009929715.1, s__Bacteroides sp009929715, 95.0, 76.97, 0.12; GCA_017992695.1, s__Bacteroides sp017992695, 95.0, 76.96, 0.16; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 76.94, 0.12; GCF_900130135.1, s__Bacteroides togonis, 95.0, 76.9, 0.08; GCA_910585845.1, s__Bacteroides sp910585845, 95.0, 76.89, 0.12; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 76.89, 0.15; GCF_900241005.1, s__Bacteroides cutis, 95.0, 76.89, 0.13; GCF_004793475.1, s__Bacteroides sp002491635, 95.0, 76.86, 0.11; GCF_900108345.1, s__Bacteroides ndongoniae, 95.0, 76.86, 0.09; GCA_900553815.1, s__Bacteroides sp900553815, 95.0, 76.86, 0.07; GCA_002471195.1, s__Bacteroides sp002471195, 95.0, 76.8, 0.06; GCF_900104585.1, s__Bacteroides ihuae, 95.0, 76.79, 0.09; GCA_002293435.1, s__Bacteroides sp002293435, 95.0, 76.75, 0.12; GCA_002307035.1, s__Bacteroides sp002307035, 95.0, 76.7, 0.09; GCF_000428125.1, s__Bacteroides graminisolvens, 95.0, 76.68, 0.08; GCF_002998435.1, s__Bacteroides zoogleoformans, 95.0, 76.65, 0.1; GCA_017621035.1, s__Bacteroides sp017621035, 95.0, 76.62, 0.09; GCF_900128475.1, s__Bacteroides massiliensis, 95.0, 76.58, 0.08; GCA_905201685.1, s__Bacteroides sp905201685, 95.0, 76.57, 0.09; GCA_900766195.1, s__Bacteroides sp900766195, 95.0, 76.53, 0.06; GCF_002160055.1, s__Bacteroides avicola, 95.0, 76.52, 0.05; GCA_019116045.1, s__Bacteroides merdipullorum, 95.0, 76.39, 0.06; GCA_015060695.1, s__Bacteroides massiliensis_C, 95.0, 76.39, 0.07; GCA_017630035.1, s__Bacteroides sp017630035, 95.0, 76.38, 0.08; GCA_015060685.1, s__Bacteroides massiliensis_B, 95.0, 76.35, 0.08; GCA_017471925.1, s__Bacteroides sp017471925, 95.0, 76.28, 0.07; GCA_007896885.1, s__Bacteroides sp007896885, 95.0, 76.28, 0.06; GCA_019116805.1, s__Bacteroides merdavium, 95.0, 76.26, 0.1; GCA_019115825.1, s__Bacteroides pullicola, 95.0, 76.15, 0.06; GCA_018883785.1, s__Bacteroides intestinipullorum, 95.0, 76.03, 0.05; GCA_017556595.1, s__Bacteroides sp017556595, 95.0, 75.91, 0.08; GCA_019116285.1, s__Bacteroides merdigallinarum, 95.0, 75.74, 0.05; GCA_019118325.1, s__Bacteroides intestinavium, 95.0, 75.37, 0.05	53.02	11	0.9600059865348357	N/A
STP51B.12603_R.bin.71.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000265365.1, s__Alistipes finegoldii, 95.0, 79.43, 0.52; GCF_900021155.1, s__Alistipes excrementavium, 95.0, 79.39, 0.54; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 79.35, 0.47; GCF_000210575.1, s__Alistipes shahii, 95.0, 79.2, 0.48; GCF_006542685.1, s__Alistipes dispar, 95.0, 79.18, 0.45; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 79.1, 0.51; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 79.01, 0.48; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 79.0, 0.44; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 79.0, 0.48; GCF_900083545.1, s__Alistipes provencensis, 95.0, 78.98, 0.5; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 78.98, 0.44; GCA_910576555.1, s__Alistipes sp910576555, 95.0, 78.95, 0.43; GCF_900107675.1, s__Alistipes timonensis, 95.0, 78.84, 0.49; GCA_000434235.1, s__Alistipes avistercoris, 95.0, 78.82, 0.41; GCA_019119615.1, s__Alistipes stercoravium, 95.0, 78.69, 0.38; GCA_902362705.1, s__Alistipes sp002358415, 95.0, 78.66, 0.36; GCF_015553985.1, s__Alistipes sp900549305, 95.0, 78.63, 0.49; GCA_900544265.1, s__Alistipes merdavium, 95.0, 78.59, 0.43; GCA_910575495.1, s__Alistipes sp910575495, 95.0, 78.54, 0.37; GCF_900290115.1, s__Alistipes excrementigallinarum, 95.0, 78.5, 0.39; GCF_002161445.1, s__Alistipes cottocaccae, 95.0, 78.5, 0.4; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 78.49, 0.36; GCF_900604385.1, s__Alistipes megaguti, 95.0, 78.49, 0.39; GCA_019115605.1, s__Alistipes faecigallinarum, 95.0, 78.47, 0.37; GCF_000154465.1, s__Alistipes putredinis, 95.0, 78.4, 0.33; GCA_910584485.1, s__Alistipes sp910584485, 95.0, 78.38, 0.33; GCA_019118605.1, s__Alistipes faecavium, 95.0, 78.36, 0.35; GCA_900542505.1, s__Alistipes stercorigallinarum, 95.0, 78.32, 0.37; GCA_910580175.1, s__Alistipes sp910580175, 95.0, 78.31, 0.35; GCF_006542665.1, s__Alistipes communis, 95.0, 78.3, 0.35; GCA_014796635.1, s__Alistipes sp014796635, 95.0, 78.29, 0.34; GCA_910577475.1, s__Alistipes sp910577475, 95.0, 78.26, 0.34; GCA_902363575.1, s__Alistipes sp902363575, 95.0, 78.23, 0.39; GCA_019113885.1, s__Alistipes intestinipullorum, 95.0, 78.06, 0.32; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 78.05, 0.36; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 78.05, 0.28; GCA_019115745.1, s__Alistipes intestinigallinarum, 95.0, 78.01, 0.37; GCA_905214725.1, s__Alistipes sp905214725, 95.0, 78.01, 0.29; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 77.99, 0.33; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 77.93, 0.29; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.82, 0.19; GCA_019118565.1, s__Alistipes avicola, 95.0, 77.61, 0.23; GCA_910587675.1, s__Alistipes sp910587675, 95.0, 77.59, 0.2; GCA_015060045.1, s__Alistipes sp015060045, 95.0, 77.57, 0.22; GCA_904502075.1, s__Alistipes sp904502075, 95.0, 77.51, 0.18; GCA_017555975.1, s__Alistipes sp017555975, 95.0, 77.4, 0.15; GCA_017936685.1, s__Alistipes sp017936685, 95.0, 77.4, 0.19; GCA_910586375.1, s__Alistipes sp910586375, 95.0, 77.31, 0.23; GCA_017555105.1, s__Alistipes sp017555105, 95.0, 77.28, 0.19; GCA_017547175.1, s__Alistipes sp017547175, 95.0, 77.27, 0.17; GCA_017437045.1, s__Alistipes sp017437045, 95.0, 77.25, 0.2; GCA_017436185.1, s__Alistipes sp017436185, 95.0, 77.24, 0.18; GCA_910574205.1, s__Alistipes sp002362235, 95.0, 77.19, 0.18; GCA_015060005.1, s__Alistipes sp015060005, 95.0, 77.16, 0.07; GCA_900546065.1, s__Alistipes merdipullorum, 95.0, 77.15, 0.19; GCA_905213895.1, s__Alistipes sp900548155, 95.0, 77.13, 0.18; GCA_015059965.1, s__Alistipes sp015059965, 95.0, 77.09, 0.22; GCA_017398045.1, s__Alistipes sp017398045, 95.0, 77.08, 0.2; GCA_017937125.1, s__Alistipes sp017937125, 95.0, 77.07, 0.19; GCA_017624955.1, s__Alistipes sp017624955, 95.0, 77.06, 0.24; GCA_017536555.1, s__Alistipes sp017536555, 95.0, 77.05, 0.05; GCA_017399485.1, s__Alistipes sp017399485, 95.0, 77.05, 0.06; GCA_015059735.1, s__Alistipes sp015059735, 95.0, 77.0, 0.11; GCA_017623115.1, s__Alistipes sp017623115, 95.0, 77.0, 0.18; GCA_017465605.1, s__Alistipes sp017465605, 95.0, 76.99, 0.05; GCA_019113665.1, s__Alistipes excrementipullorum, 95.0, 76.95, 0.16; GCA_017628595.1, s__Alistipes sp017628595, 95.0, 76.81, 0.08; GCA_015060165.1, s__Alistipes sp015060165, 95.0, 76.74, 0.05; GCA_017546725.1, s__Alistipes sp017546725, 95.0, 76.74, 0.06; GCA_017416915.1, s__Alistipes sp017416915, 95.0, 76.71, 0.07; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 76.66, 0.14; GCA_017631055.1, s__Alistipes sp017631055, 95.0, 76.61, 0.09; GCA_015060015.1, s__Alistipes sp015060015, 95.0, 76.61, 0.09; GCA_015059905.1, s__Alistipes sp015059905, 95.0, 76.59, 0.07; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 76.59, 0.11; GCA_017398695.1, s__Alistipes sp017398695, 95.0, 76.56, 0.08; GCA_015059925.1, s__Alistipes sp015059925, 95.0, 76.55, 0.15; GCA_015060065.1, s__Alistipes sp015060065, 95.0, 76.52, 0.1; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 76.48, 0.12; GCA_900770585.1, s__Alistipes sp900770585, 95.0, 76.46, 0.09; GCA_017623505.1, s__Alistipes sp017623505, 95.0, 76.44, 0.05; GCA_017442365.1, s__Alistipes sp017442365, 95.0, 76.44, 0.1; GCA_017555695.1, s__Alistipes sp017555695, 95.0, 76.38, 0.08; GCA_015059845.1, s__Alistipes sp015059845, 95.0, 76.33, 0.09; GCA_017935185.1, s__Alistipes sp017935185, 95.0, 76.31, 0.05; GCA_017630245.1, s__Alistipes sp017630245, 95.0, 76.24, 0.08; GCA_017380275.1, s__Alistipes sp017380275, 95.0, 76.24, 0.07; GCA_017425655.1, s__Alistipes sp017425655, 95.0, 76.21, 0.1; GCA_017463585.1, s__Alistipes sp017463585, 95.0, 76.13, 0.12; GCA_017560305.1, s__Alistipes sp017560305, 95.0, 76.11, 0.07; GCA_017379895.1, s__Alistipes sp017379895, 95.0, 76.01, 0.08; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 76.0, 0.06; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 75.97, 0.11; GCA_017391185.1, s__Alistipes sp017391185, 95.0, 75.9, 0.03; GCA_017555805.1, s__Alistipes sp017555805, 95.0, 75.88, 0.06; GCA_017531305.1, s__Alistipes sp017531305, 95.0, 75.83, 0.04; GCA_017532885.1, s__Alistipes sp017532885, 95.0, 75.78, 0.06; GCA_017384185.1, s__Alistipes sp017384185, 95.0, 75.45, 0.04; GCA_017934845.1, s__Alistipes sp017934845, 95.0, 75.3, 0.04; GCA_017383445.1, s__Alistipes sp017383445, 95.0, 75.29, 0.05	78.53	11	0.9534365864952639	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
STP51B.12603_R.bin.72.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	57.53	11	0.8335019518773235	N/A
STP51B.12603_R.bin.73.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
STP51B.12603_R.bin.74.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	N/A	N/A	N/A	N/A	N/A	GCF_900104675.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	77.39	0.16	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_910585525.1, s__Angelakisella sp910585525, 95.0, 78.48, 0.28; GCA_904420255.1, s__Angelakisella sp904420255, 95.0, 78.2, 0.31; GCA_013316495.1, s__Angelakisella sp013316495, 95.0, 77.5, 0.23; GCA_910585535.1, s__Angelakisella sp910585535, 95.0, 77.31, 0.17; GCA_004557855.1, s__Angelakisella sp004557855, 95.0, 77.11, 0.14; GCA_004554485.1, s__Angelakisella sp004554485, 95.0, 77.1, 0.16; GCA_900552845.1, s__Angelakisella sp900552845, 95.0, 76.77, 0.08; GCA_900547385.1, s__Angelakisella sp900547385, 95.0, 76.66, 0.11; GCA_003453215.1, s__Angelakisella sp003453215, 95.0, 76.39, 0.06	79.07	11	0.9403418733568966	N/A
STP51B.12603_R.bin.75.fa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_006376615.1, s__Buttiauxella sp006376615, 95.0, 89.61, 0.83; GCF_001654865.1, s__Buttiauxella noackiae, 95.0, 86.88, 0.82; GCF_003601925.1, s__Buttiauxella izardii, 95.0, 86.34, 0.84; GCF_902500225.1, s__Buttiauxella agrestis_A, 95.0, 86.29, 0.82; GCF_001654925.1, s__Buttiauxella brennerae, 95.0, 86.25, 0.83; GCF_000735355.1, s__Buttiauxella agrestis, 95.0, 86.14, 0.81; GCF_001654835.1, s__Buttiauxella gaviniae, 95.0, 86.13, 0.81; GCF_014189855.1, s__Buttiauxella sp014189855, 95.0, 85.86, 0.81; GCF_001654915.1, s__Buttiauxella ferragutiae, 95.0, 85.8, 0.81; GCF_003818135.1, s__Buttiauxella warmboldiae, 95.0, 84.98, 0.73; GCF_003628475.1, s__Buttiauxella sp002321695, 95.0, 81.8, 0.63; GCF_011808225.1, s__Buttiauxella colo, 95.0, 81.73, 0.62; GCF_016756775.1, s__Buttiauxella davisae_A, 95.0, 81.17, 0.63	44.88	11	0.9933950439103261	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
STP51B.12603_R.bin.76.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__JADFUS01;s__	N/A	N/A	N/A	N/A	N/A	GCA_015222165.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__JADFUS01;s__JADFUS01 sp015222165	75.31	0.02	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__JADFUS01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	27.98	11	0.8790957525087829	Genome has more than 41.7% of markers with multiple hits
STP51B.12603_R.bin.77.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.0%)
STP51B.12603_R.bin.78.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	27.26	11	0.8884647883876564	N/A
STP51B.12603_R.bin.79.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	40.23	11	0.8278497282832712	Genome has more than 51.7% of markers with multiple hits
STP51B.12603_R.bin.8.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	ANI	classification based on placement in class-level tree	GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 77.83, 0.13; GCA_910589025.1, s__Odoribacter sp910589025, 95.0, 77.63, 0.12; GCA_905215395.1, s__Odoribacter sp905215395, 95.0, 77.51, 0.13; GCA_910588375.1, s__Odoribacter sp910588375, 95.0, 77.41, 0.14; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 77.38, 0.14; GCA_910578105.1, s__Odoribacter sp910578105, 95.0, 77.35, 0.13; GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 77.31, 0.13; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 77.23, 0.16; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 77.21, 0.12; GCA_910578985.1, s__Odoribacter sp910578985, 95.0, 77.2, 0.05; GCA_905216195.1, s__Odoribacter sp905216195, 95.0, 77.07, 0.11; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 76.93, 0.11; GCF_000243215.1, s__Odoribacter laneus, 95.0, 76.81, 0.13; GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 76.79, 0.14; GCA_905193145.1, s__Odoribacter sp905193145, 95.0, 76.54, 0.08; GCA_905204385.1, s__Odoribacter sp905204385, 95.0, 76.46, 0.06; GCA_019114285.1, s__Odoribacter faecigallinarum, 95.0, 76.28, 0.08; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 76.22, 0.04	89.77	11	0.9173546061682513	N/A
