user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
STP672.12605_R.bin.62.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	ANI	classification based on placement in class-level tree	GCA_900547205.1, s__Bacteroides sp900547205, 95.0, 78.54, 0.26; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 78.52, 0.24; GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 78.5, 0.23; GCA_000613385.1, s__Bacteroides acidifaciens, 95.0, 78.44, 0.23; GCF_900106755.1, s__Bacteroides faecis, 95.0, 78.43, 0.26; GCA_902362375.1, s__Bacteroides sp902362375, 95.0, 78.42, 0.24; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 78.36, 0.25; GCF_014334015.1, s__Bacteroides intestinigallinarum, 95.0, 78.34, 0.24; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 78.29, 0.24; GCF_002222615.2, s__Bacteroides caccae, 95.0, 78.29, 0.23; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 78.27, 0.28; GCA_910586915.1, s__Bacteroides sp910586915, 95.0, 78.27, 0.29; GCF_000156195.1, s__Bacteroides finegoldii, 95.8579, 78.27, 0.21; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 78.25, 0.24; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 78.25, 0.23; GCF_012113595.1, s__Bacteroides sp012113595, 95.0, 78.24, 0.25; GCF_009193325.2, s__Bacteroides zhangwenhongi, 95.8579, 78.23, 0.22; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 78.22, 0.23; GCF_000614145.1, s__Bacteroides faecichinchillae, 95.0, 78.09, 0.18; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 78.08, 0.19; GCF_000025985.1, s__Bacteroides fragilis, 95.0, 78.07, 0.18; GCF_900155865.1, s__Bacteroides bouchesdurhonensis, 95.0, 78.04, 0.18; GCF_002849695.1, s__Bacteroides fragilis_A, 95.0, 78.03, 0.18; GCF_000381365.1, s__Bacteroides salyersiae, 95.0, 78.02, 0.17; GCA_000613465.1, s__Bacteroides nordii, 95.0, 77.9, 0.17; GCF_000154525.1, s__Bacteroides stercoris, 95.0, 77.88, 0.17; GCF_003865075.1, s__Bacteroides faecalis, 95.0, 77.85, 0.18; GCF_900129655.1, s__Bacteroides clarus, 95.0, 77.85, 0.17; GCA_014385165.1, s__Bacteroides sp014385165, 95.0, 77.84, 0.16; GCA_910585845.1, s__Bacteroides sp910585845, 95.0, 77.81, 0.17; GCA_900761785.1, s__Bacteroides sp900761785, 95.0, 77.79, 0.22; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 77.76, 0.23; GCF_900241005.1, s__Bacteroides cutis, 95.0, 77.76, 0.14; GCA_017621035.1, s__Bacteroides sp017621035, 95.0, 77.74, 0.12; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 77.71, 0.14; GCA_900766005.1, s__Bacteroides sp900766005, 95.0, 77.7, 0.22; GCF_000154205.1, s__Bacteroides uniformis, 95.0, 77.7, 0.16; GCF_014196225.1, s__Bacteroides pyogenes_A, 95.0, 77.68, 0.18; GCF_003438615.1, s__Bacteroides sp003545565, 95.0, 77.68, 0.17; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 77.68, 0.16; GCF_902364365.1, s__Bacteroides sp900556215, 95.2143, 77.67, 0.14; GCF_000155815.1, s__Bacteroides eggerthii, 95.0, 77.67, 0.16; GCF_000428105.1, s__Bacteroides pyogenes, 95.0, 77.66, 0.17; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 77.66, 0.15; GCA_905201685.1, s__Bacteroides sp905201685, 95.0, 77.65, 0.13; GCF_900142015.1, s__Bacteroides stercorirosoris, 95.0, 77.65, 0.16; GCA_905207245.1, s__Bacteroides sp905207245, 95.0, 77.63, 0.14; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 77.57, 0.16; GCF_000158035.1, s__Bacteroides cellulosilyticus, 95.0, 77.57, 0.14; GCF_004793475.1, s__Bacteroides sp002491635, 95.0, 77.55, 0.15; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.2143, 77.5, 0.14; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 77.48, 0.16; GCF_900130135.1, s__Bacteroides togonis, 95.0, 77.46, 0.11; GCA_905215345.1, s__Bacteroides sp905215345, 95.0, 77.44, 0.13; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 77.43, 0.17; GCF_019129285.1, s__Bacteroides sp900552405, 95.0, 77.39, 0.16; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 77.39, 0.15; GCF_000517545.1, s__Bacteroides reticulotermitis, 95.0, 77.39, 0.14; GCA_002293435.1, s__Bacteroides sp002293435, 95.0, 77.39, 0.13; GCF_000374365.1, s__Bacteroides gallinarum, 95.0, 77.39, 0.13; GCA_009929715.1, s__Bacteroides sp009929715, 95.0, 77.37, 0.12; GCA_910578895.1, s__Bacteroides sp910578895, 95.0, 77.36, 0.17; GCF_004342845.1, s__Bacteroides heparinolyticus, 95.0, 77.35, 0.15; GCA_900555635.1, s__Bacteroides sp900555635, 95.0, 77.3, 0.11; GCF_000499785.1, s__Bacteroides neonati, 95.0, 77.25, 0.12; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 77.22, 0.19; GCA_900553815.1, s__Bacteroides sp900553815, 95.0, 77.17, 0.11; GCA_900762525.1, s__Bacteroides sp900762525, 95.0, 77.17, 0.14; GCA_002471185.1, s__Bacteroides sp002471185, 95.0, 77.16, 0.09; GCA_017992695.1, s__Bacteroides sp017992695, 95.0, 77.16, 0.18; GCA_019116805.1, s__Bacteroides merdavium, 95.0, 77.16, 0.14; GCA_007896885.1, s__Bacteroides sp007896885, 95.0, 77.16, 0.08; GCA_905215555.1, s__Bacteroides sp905215555, 95.0, 77.16, 0.13; GCF_000186225.1, s__Bacteroides helcogenes, 95.0, 77.16, 0.14; GCF_900108345.1, s__Bacteroides ndongoniae, 95.0, 77.15, 0.12; GCF_900128475.1, s__Bacteroides massiliensis, 95.0, 77.13, 0.12; GCF_002998435.1, s__Bacteroides zoogleoformans, 95.0, 77.02, 0.16; GCA_002471195.1, s__Bacteroides sp002471195, 95.0, 76.91, 0.07; GCA_900766195.1, s__Bacteroides sp900766195, 95.0, 76.9, 0.08; GCA_017556595.1, s__Bacteroides sp017556595, 95.0, 76.86, 0.11; GCF_900104585.1, s__Bacteroides ihuae, 95.0, 76.86, 0.09; GCA_015060695.1, s__Bacteroides massiliensis_C, 95.0, 76.82, 0.11; GCF_000428125.1, s__Bacteroides graminisolvens, 95.0, 76.78, 0.11; GCA_017471925.1, s__Bacteroides sp017471925, 95.0, 76.78, 0.12; GCA_002307035.1, s__Bacteroides sp002307035, 95.0, 76.73, 0.11; GCA_017630035.1, s__Bacteroides sp017630035, 95.0, 76.72, 0.12; GCA_019115825.1, s__Bacteroides pullicola, 95.0, 76.65, 0.1; GCA_015060685.1, s__Bacteroides massiliensis_B, 95.0, 76.64, 0.11; GCF_002160055.1, s__Bacteroides avicola, 95.0, 76.54, 0.08; GCA_019116045.1, s__Bacteroides merdipullorum, 95.0, 76.42, 0.11; GCA_019118325.1, s__Bacteroides intestinavium, 95.0, 76.34, 0.08; GCA_018883785.1, s__Bacteroides intestinipullorum, 95.0, 76.27, 0.11; GCA_019116285.1, s__Bacteroides merdigallinarum, 95.0, 76.27, 0.1; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 76.2, 0.07	80.56	11	0.9463659487152034	N/A
STP672.12605_R.bin.63.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	N/A	N/A	N/A	N/A	N/A	GCF_900292045.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__Parabacteroides_B pacaensis	78.0	0.13	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	97.18	11	0.9383453092167717	N/A
STP672.12605_R.bin.64.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__	N/A	N/A	N/A	N/A	N/A	GCF_900086725.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus massiliensis	79.26	0.34	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_004560705.1, s__Bariatricus sp004560705, 95.0, 78.32, 0.16; GCA_000155875.1, s__Bariatricus comes, 95.0, 77.74, 0.15; GCF_013300725.1, s__Bariatricus comes_A, 95.0, 77.74, 0.16; GCA_905216215.1, s__Bariatricus sp905216215, 95.0, 77.57, 0.09; GCA_019118525.1, s__Bariatricus faecipullorum, 95.0, 77.55, 0.14; GCA_900554415.1, s__Bariatricus sp900554415, 95.0, 77.27, 0.1	79.11	11	0.9580418031673894	N/A
STP672.12605_R.bin.65.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.3%)
STP672.12605_R.bin.66.fa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__C-19;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__C-19;s__	ANI	classification based on placement in class-level tree	GCA_009917405.1, s__C-19 sp009917405, 95.0, 77.74, 0.16; GCA_910576855.1, s__C-19 sp910576855, 95.0, 77.35, 0.14; GCA_910576345.1, s__C-19 sp910576345, 95.0, 77.2, 0.11; GCA_910586285.1, s__C-19 sp910586285, 95.0, 76.99, 0.15	81.91	11	0.9362356182280877	N/A
STP672.12605_R.bin.67.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	20.71	11	0.8648063595081317	N/A
STP672.12605_R.bin.68.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Extibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Extibacter;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	24.42	11	0.9549118664741145	N/A
STP672.12605_R.bin.69.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__CCUG-7971;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__CCUG-7971;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	39.06	11	0.9603171728222283	N/A
STP672.12605_R.bin.7.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1251;s__	N/A	N/A	N/A	N/A	N/A	GCA_900549995.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1251;s__UMGS1251 sp900549995	84.52	0.66	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1251;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	82.37	11	0.9817098683654814	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
STP672.12605_R.bin.70.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
STP672.12605_R.bin.71.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__	N/A	N/A	N/A	N/A	N/A	GCA_009929525.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia sp009929525	78.4	0.18	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_018374355.1, s__Oliverpabstia sp018374355, 95.0, 78.58, 0.26; GCF_009696065.1, s__Oliverpabstia intestinalis, 95.0, 78.57, 0.18; GCA_000432335.1, s__Oliverpabstia sp000432335, 95.0, 78.4, 0.25; GCA_004556655.1, s__Oliverpabstia sp004556655, 95.0, 78.25, 0.17; GCA_004562915.1, s__Oliverpabstia sp004562915, 95.0, 78.22, 0.17; GCF_004123145.1, s__Oliverpabstia faecicola, 95.0, 78.13, 0.18; GCA_002361775.1, s__Oliverpabstia sp002361775, 95.0, 78.04, 0.21	92.3	11	0.9533519990164382	N/A
STP672.12605_R.bin.72.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_003478335.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475	77.59	0.11	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_018918235.1, s__Butyribacter sp018918235, 95.0, 78.23, 0.07; GCA_001414325.1, s__Butyribacter intestini, 95.0, 77.76, 0.09; GCA_910585905.1, s__Butyribacter sp910585905, 95.0, 77.7, 0.1; GCA_900759665.1, s__Butyribacter sp900759665, 95.0, 77.69, 0.12; GCA_014384965.1, s__Butyribacter sp003149875, 95.0, 77.62, 0.12; GCA_910588655.1, s__Butyribacter sp910588655, 95.0, 77.56, 0.08; GCA_000436755.1, s__Butyribacter sp000436755, 95.0, 77.51, 0.1; GCF_003481585.1, s__Butyribacter sp001916135, 95.0, 77.45, 0.1; GCA_003611745.1, s__Butyribacter sp003611745, 95.0, 77.38, 0.11; GCA_017425575.1, s__Butyribacter sp017425575, 95.0, 77.36, 0.13; GCA_009774235.1, s__Butyribacter sp009774235, 95.0, 77.35, 0.08; GCA_002361175.1, s__Butyribacter sp002361175, 95.0, 77.31, 0.07; GCA_902788645.1, s__Butyribacter sp902788645, 95.0, 77.28, 0.11; GCA_003612285.1, s__Butyribacter sp003612285, 95.0, 77.28, 0.11; GCA_910586605.1, s__Butyribacter sp910586605, 95.0, 77.22, 0.1; GCA_017626435.1, s__Butyribacter sp017626435, 95.0, 77.19, 0.14; GCA_910579085.1, s__Butyribacter sp910579085, 95.0, 77.17, 0.08; GCA_910580005.1, s__Butyribacter sp910580005, 95.0, 77.17, 0.07; GCA_910586555.1, s__Butyribacter sp910586555, 95.0, 77.11, 0.07; GCA_002499945.1, s__Butyribacter sp002499945, 95.0, 77.11, 0.07; GCF_003478445.1, s__Butyribacter sp003524945, 95.0, 77.09, 0.1; GCA_910575435.1, s__Butyribacter sp910575435, 95.0, 76.98, 0.07; GCA_910577825.1, s__Butyribacter sp910577825, 95.0, 76.93, 0.07; GCA_002493085.1, s__Butyribacter sp002493085, 95.0, 76.92, 0.06; GCA_902795775.1, s__Butyribacter sp902795775, 95.0, 76.5, 0.07; GCA_902795705.1, s__Butyribacter sp902795705, 95.0, 76.46, 0.07; GCA_017476305.1, s__Butyribacter sp017476305, 95.0, 76.45, 0.06	86.34	11	0.9063155958839406	N/A
STP672.12605_R.bin.73.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.1%)
STP672.12605_R.bin.74.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	N/A	N/A	N/A	N/A	N/A	GCA_902388365.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp902388365	81.16	0.5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000614185.1, s__Phocaeicola sartorii, 95.0, 82.01, 0.47; GCF_000012825.1, s__Phocaeicola vulgatus, 95.359, 81.85, 0.5; GCF_013009555.1, s__Phocaeicola dorei, 95.359, 81.79, 0.47; GCA_011959205.1, s__Phocaeicola sp011959205, 95.0, 81.26, 0.49; GCA_900760795.1, s__Phocaeicola sp900760795, 95.0, 80.98, 0.48; GCA_002493165.1, s__Phocaeicola sp002493165, 95.0, 79.72, 0.4; GCF_000382445.1, s__Phocaeicola massiliensis, 95.0, 79.72, 0.34; GCF_000154845.1, s__Phocaeicola coprocola, 95.0, 78.4, 0.14; GCF_013618865.1, s__Phocaeicola sp900541515, 95.0, 78.36, 0.14; GCA_017472925.1, s__Phocaeicola sp017472925, 95.0, 77.78, 0.2; GCF_000374585.1, s__Phocaeicola barnesiae, 95.0, 77.76, 0.16; GCA_900544075.1, s__Phocaeicola sp900544075, 95.0, 77.61, 0.1; GCF_003437535.1, s__Phocaeicola plebeius_A, 95.0, 77.58, 0.15; GCF_000187895.1, s__Phocaeicola plebeius, 95.0, 77.56, 0.13; GCA_900542985.1, s__Phocaeicola sp900542985, 95.0, 77.51, 0.19; GCA_015060765.1, s__Phocaeicola sp015060765, 95.0, 77.51, 0.2; GCA_015060705.1, s__Phocaeicola sp015060705, 95.0, 77.5, 0.2; GCA_900552075.1, s__Phocaeicola sp900552075, 95.0, 77.49, 0.18; GCA_015060735.1, s__Phocaeicola sp015060735, 95.0, 77.47, 0.22; GCF_900128495.1, s__Phocaeicola ilei, 95.0, 77.46, 0.15; GCA_017467385.1, s__Phocaeicola sp017467385, 95.0, 77.46, 0.22; GCF_016901995.1, s__Phocaeicola sp900066445, 95.0, 77.46, 0.12; GCA_000434735.1, s__Phocaeicola sp000434735, 95.0, 77.4, 0.13; GCF_016900355.1, s__Phocaeicola sp900551065, 95.0, 77.38, 0.16; GCA_017503235.1, s__Phocaeicola sp017503235, 95.0, 77.36, 0.2; GCF_900128455.1, s__Phocaeicola mediterraneensis, 95.0, 77.34, 0.16; GCF_016902295.1, s__Phocaeicola caecigallinarum_A, 95.0, 77.32, 0.11; GCA_900551445.1, s__Phocaeicola sp900551445, 95.0, 77.3, 0.17; GCA_018884025.1, s__Phocaeicola faecipullorum_A, 95.0, 77.29, 0.09; GCA_902362595.1, s__Phocaeicola merdigallinarum, 95.0, 77.28, 0.16; GCA_900546355.1, s__Phocaeicola sp900546355, 95.0, 77.26, 0.13; GCA_900552645.1, s__Phocaeicola sp900552645, 95.0, 77.22, 0.14; GCF_016900695.1, s__Phocaeicola sp900540105, 95.0, 77.21, 0.14; GCF_000190575.1, s__Phocaeicola salanitronis, 95.0, 77.21, 0.12; GCF_002161765.1, s__Phocaeicola merdavium, 95.0, 77.2, 0.15; GCF_000613805.1, s__Phocaeicola paurosaccharolyticus, 95.0, 77.2, 0.11; GCA_000432735.1, s__Phocaeicola sp000432735, 95.0, 77.19, 0.15; GCA_900551645.1, s__Phocaeicola sp900551645, 95.0, 77.17, 0.13; GCA_900553185.1, s__Phocaeicola sp900553185, 95.0, 77.17, 0.18; GCA_000436795.1, s__Phocaeicola sp000436795, 95.0, 77.16, 0.13; GCA_018883555.1, s__Phocaeicola faecigallinarum, 95.0, 77.16, 0.13; GCA_017416735.1, s__Phocaeicola sp017416735, 95.0, 77.15, 0.19; GCF_000157915.1, s__Phocaeicola coprophilus, 95.0, 77.13, 0.15; GCA_900546645.1, s__Phocaeicola sp900546645, 95.0, 77.09, 0.15; GCA_900544675.1, s__Phocaeicola sp900544675, 95.0, 77.03, 0.16; GCA_900556845.1, s__Phocaeicola sp900556845, 95.0, 77.01, 0.15; GCA_002315285.1, s__Phocaeicola sp002315285, 95.0, 76.98, 0.04; GCF_016899805.1, s__Phocaeicola gallinaceus, 95.0, 76.98, 0.12; GCA_900546095.1, s__Phocaeicola excrementipullorum, 95.0, 76.96, 0.1; GCA_017466635.1, s__Phocaeicola sp017466635, 95.0, 76.94, 0.18; GCA_017558175.1, s__Phocaeicola sp017558175, 95.0, 76.93, 0.19; GCA_019120125.1, s__Phocaeicola excrementigallinarum, 95.0, 76.89, 0.14; GCA_902779535.1, s__Phocaeicola sp902779535, 95.0, 76.82, 0.08; GCA_905198575.1, s__Phocaeicola sp905198575, 95.0, 76.79, 0.13; GCA_017559935.1, s__Phocaeicola sp017559935, 95.0, 76.79, 0.15; GCA_004558305.1, s__Phocaeicola plebeius_B, 95.0, 76.78, 0.14; GCA_017420875.1, s__Phocaeicola sp017420875, 95.0, 76.51, 0.19; GCA_019116145.1, s__Phocaeicola gallistercoris, 95.0, 76.26, 0.1; GCF_000312445.1, s__Phocaeicola abscessus, 95.0, 75.99, 0.06	79.13	11	0.9886199541340882	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
STP672.12605_R.bin.75.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.7%)
STP672.12605_R.bin.76.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	N/A	N/A	N/A	N/A	N/A	GCF_900292045.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__Parabacteroides_B pacaensis	77.88	0.14	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	58.28	11	0.9432162482054344	N/A
STP672.12605_R.bin.77.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.4%)
STP672.12605_R.bin.78.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	63.36	11	0.8845979664785885	N/A
